Movie Name,Director,text,Movie Rating
Dog Pound,kimchapiron,"['kimchapiron', 'crime', 'drama', 'three', 'juvenile', 'delinquent', 'sentenced', 'correctional', 'facility', 'encounter', 'gang', 'violence', 'death', 'harassment', 'staff', 'inmate']",7.0
Dream Girl,raajshaandilyaa,"['raajshaandilyaa', 'comedy', 'romance', 'romcom', 'movie', 'directed', 'raaj', 'shaandilyaa', 'star', 'ayushmann', 'khurrana', 'play', 'dream', 'girl', 'every', 'love', 'story', 'always', 'one', 'trying', 'win', 'heart', 'could', 'dream', 'girl']",7.0
Department Q: A Conspiracy of Faith,hanspettermoland,"['hanspettermoland', 'crime', 'drama', 'mystery', 'two', 'intertwined', 'case', 'linking', 'past', 'present', 'require', 'aid', 'department', 'q', 'catch', 'elusive', 'serial', 'killer', 'time', 'running']",7.0
Sultan,aliabbaszafar,"['aliabbaszafar', 'action', 'drama', 'romance', 'sultan', 'classic', 'underdog', 'tale', 'wrestler', 'journey', 'looking', 'comeback', 'defeating', 'odds']",7.0
Sands of Iwo Jima,allandwan,"['allandwan', 'action', 'drama', 'romance', 'haunted', 'personal', 'demon', 'marine', 'sgt', 'john', 'stryker', 'hated', 'feared', 'men', 'see', 'coldhearted', 'sadist', 'boot', 'hit', 'beach', 'begin', 'understand', 'reason', 'strykers', 'rigid', 'form', 'discipline']",7.0
The Grey Zone,timblakenelson,"['timblakenelson', 'drama', 'history', 'war', 'nazi', 'doctor', 'along', 'sonderkommando', 'jew', 'forced', 'work', 'crematorium', 'auschwitz', 'fellow', 'jew', 'find', 'moral', 'grey', 'zone']",7.0
My Dog Skip,jayrussell,"['jayrussell', 'comedy', 'drama', 'family', 'shy', 'boy', 'grows', '1940s', 'mississippi', 'help', 'beloved', 'dog', 'skip']",7.0
The United States of Leland,matthewryanhoge,"['matthewryanhoge', 'drama', 'young', 'man', 'experience', 'juvenile', 'detention', 'center', 'touch', 'tumultuous', 'change', 'befall', 'family', 'community', 'life']",7.0
Sabotage,alfredhitchcock,"['alfredhitchcock', 'crime', 'thriller', 'scotland', 'yard', 'undercover', 'detective', 'trail', 'saboteur', 'part', 'plot', 'set', 'bomb', 'london', 'detective', 'cover', 'blown', 'plot', 'begin', 'unravel']",7.0
At the End of the Tunnel,rodrigogrande,"['rodrigogrande', 'crime', 'drama', 'thriller', 'paraplegic', 'computer', 'engineer', 'wheelchair', 'start', 'hearing', 'noise', 'voice', 'bank', 'robber', 'basement']",7.0
Ashes of Time,kar-waiwong,"['karwaiwong', 'action', 'drama', 'brokenhearted', 'hit', 'man', 'move', 'desert', 'find', 'skilled', 'swordsman', 'carry', 'contract', 'killing']",7.0
The Candidate,michaelritchie,"['michaelritchie', 'comedy', 'drama', 'bill', 'mckay', 'candidate', 'u', 'senate', 'california', 'hope', 'winning', 'willing', 'tweak', 'establishment']",7.0
In Bar,serdarakar,"['serdarakar', 'crime', 'drama', 'thriller', 'group', 'college', 'student', 'captured', 'another', 'group', 'bar', 'try', 'survive', 'hour', 'intense', 'violence', 'adapted', 'true', 'crime']",7.0
Ladies in Lavender,charlesdance,"['charlesdance', 'drama', 'music', 'romance', 'two', 'sister', 'befriend', 'mysterious', 'foreigner', 'wash', 'beach', '1930s', 'cornish', 'seaside', 'village']",7.0
The Admiral,roelreiné,"['roelreiné', 'action', 'biography', 'drama', 'young', 'republic', 'netherlands', 'attacked', 'england', 'france', 'germany', 'country', 'brink', 'civil', 'war', 'one', 'man', 'lead', 'country', 'strongest', 'weapon', 'dutch', 'fleet', 'michiel', 'de', 'ruyter']",7.0
As Tears Go By,kar-waiwong,"['karwaiwong', 'crime', 'drama', 'romance', 'midlevel', 'gangster', 'wah', 'fall', 'love', 'beautiful', 'cousin', 'must', 'also', 'continue', 'protect', 'volatile', 'partnerincrime', 'friend', 'fly']",7.0
Now Is Good,olparker,"['olparker', 'drama', 'romance', 'teenage', 'girl', 'dying', 'leukemia', 'compiles', 'list', 'thing', 'would', 'like', 'passing', 'away', 'topping', 'list', 'desire', 'lose', 'virginity']",7.0
Story of Ricky,ngaichoilam,"['ngaichoilam', 'action', 'comedy', 'crime', 'rikioh', 'young', 'man', 'superhuman', 'strength', 'incarcerated', 'private', 'prison', 'inmate', 'treated', 'like', 'slave', 'forced', 'use', 'unstoppable', 'form', 'martial', 'art', 'destroy', 'corrupt', 'official', 'lackey']",7.0
Dragon,peterho-sunchan,"['peterhosunchan', 'action', 'crime', 'drama', 'papermaker', 'get', 'involved', 'murder', 'case', 'concerning', 'two', 'criminal', 'leading', 'determined', 'detective', 'suspecting', 'former', 'vicious', 'father', 'searching']",7.0
White Dog,samuelfuller,"['samuelfuller', 'drama', 'horror', 'trainer', 'attempt', 'retrain', 'vicious', 'dog', 'thats', 'raised', 'attack', 'black', 'people']",7.0
A War,tobiaslindholm,"['tobiaslindholm', 'crime', 'drama', 'thriller', 'contact', 'taliban', 'afghanistan', 'danish', 'commander', 'make', 'decision', 'save', 'many', 'men', 'life', 'inadvertently', 'take', 'life', 'afghani', 'civilian', 'facing', 'criminal', 'charge']",7.0
The Road Within,grenwells,"['grenwells', 'adventure', 'comedy', 'drama', 'young', 'man', 'tourette', 'syndrome', 'embarks', 'road', 'trip', 'recentlydeceased', 'mother', 'ash']",7.0
Priceless,pierresalvadori,"['pierresalvadori', 'comedy', 'romance', 'jean', 'shy', 'waiter', 'work', 'highend', 'hotel', 'mistaken', 'young', 'millionaire', 'beautiful', 'intriguing', 'fortune', 'hunter', 'irene']",7.0
Owning Mahowny,richardkwietniowski,"['richardkwietniowski', 'crime', 'drama', 'thriller', 'bank', 'manager', 'gambling', 'problem', 'b', 'access', 'multimillion', 'dollar', 'account', 'get', 'messy', 'situation', 'based', 'story', 'largest', 'oneman', 'bank', 'fraud', 'canadian', 'history']",7.0
Bob Roberts,timrobbins,"['timrobbins', 'comedy', 'drama', 'conservative', 'folk', 'singer', 'turn', 'hand', 'politics', 'running', 'u', 'senate', 'dirty', 'trick', 'smear', 'campaign', 'gain', 'advantage', 'opponent']",7.0
Cannibal! The Musical,treyparker,"['treyparker', 'comedy', 'horror', 'musical', 'sole', 'survivor', 'illfated', 'mining', 'expedition', 'tell', 'taste', 'gold', 'replaced', 'human', 'flesh']",7.0
Get Low,aaronschneider,"['aaronschneider', 'drama', 'mystery', 'movie', 'spun', 'equal', 'part', 'folk', 'tale', 'fable', 'reallife', 'legend', 'mysterious', '1930s', 'tennessee', 'hermit', 'famously', 'threw', 'rollicking', 'funeral', 'party', 'still', 'alive']",7.0
Dil To Pagal Hai,yashchopra,"['yashchopra', 'comedy', 'drama', 'musical', 'grand', 'musical', 'three', 'passionate', 'dreamy', 'character', 'rahul', 'pooja', 'nisha', 'dream', 'come', 'true', 'find', 'true', 'love']",7.0
Aashiqui 2,mohitsuri,"['mohitsuri', 'drama', 'music', 'musical', 'rahul', 'loses', 'fan', 'fame', 'due', 'alcoholism', 'decides', 'turn', 'small', 'time', 'singer', 'rising', 'star']",7.0
Croupier,mikehodges,"['mikehodges', 'crime', 'drama', 'aspiring', 'writer', 'hired', 'croupier', 'casino', 'realizes', 'life', 'croupier', 'would', 'make', 'great', 'novel']",7.0
The Man Who Invented Christmas,bharatnalluri,"['bharatnalluri', 'biography', 'comedy', 'drama', 'journey', 'led', 'charles', 'dickens', 'creation', 'christmas', 'carol', 'timeless', 'tale', 'would', 'redefine', 'christmas']",7.0
Swimming with Sharks,georgehuang,"['georgehuang', 'comedy', 'crime', 'young', 'naive', 'hollywood', 'studio', 'assistant', 'finally', 'turn', 'table', 'incredibly', 'abusive', 'producer', 'bos']",7.0
I Walked with a Zombie,jacquestourneur,"['jacquestourneur', 'drama', 'fantasy', 'horror', 'nurse', 'hired', 'care', 'wife', 'sugar', 'plantation', 'owner', 'acting', 'strangely', 'caribbean', 'island']",7.0
Outsourced,johnjeffcoat,"['johnjeffcoat', 'comedy', 'drama', 'romance', 'entire', 'department', 'outsourced', 'american', 'novelty', 'product', 'salesman', 'hamilton', 'head', 'india', 'train', 'replacement']",7.0
Hum Tum,kunalkohli,"['kunalkohli', 'comedy', 'drama', 'romance', 'novel', 'look', 'eternal', 'battle', 'sex', 'trial', 'tribulation', 'karan', 'rhea', 'attempt', 'understand']",7.0
The Flower of My Secret,pedroalmodóvar,"['pedroalmodóvar', 'comedy', 'drama', 'leo', 'writes', 'trashy', 'romance', 'novel', 'pseudonym', 'struggle', 'relationship', 'husband', 'find', 'output', 'becoming', 'darker']",7.0
Woyzeck,wernerherzog,"['wernerherzog', 'drama', 'franz', 'woyzeck', 'hapless', 'hopeless', 'soldier', 'alone', 'powerless', 'society', 'assaulted', 'side', 'force', 'control']",7.0
Katyn,andrzejwajda,"['andrzejwajda', 'drama', 'history', 'war', 'examination', 'soviet', 'slaughter', 'thousand', 'polish', 'officer', 'citizen', 'katyn', 'forest', '1940']",7.0
Thappad,anubhavsinha,"['anubhavsinha', 'drama', 'thappad', 'story', 'amrita', 'whose', 'seemingly', 'perfect', 'life', 'shattered', 'husband', 'slap', 'party', 'one', 'slap', 'enough', 'question', 'relationship', 'stand']",7.0
Two Brothers,jean-jacquesannaud,"['jeanjacquesannaud', 'adventure', 'drama', 'family', 'two', 'tiger', 'separated', 'cub', 'taken', 'captivity', 'reunited', 'year', 'later', 'enemy', 'explorer', 'inadvertently', 'force', 'fight']",7.0
One Week,michaelmcgowan,"['michaelmcgowan', 'adventure', 'drama', 'chronicle', 'motorcycle', 'trip', 'ben', 'tyler', 'ride', 'toronto', 'tofino', 'british', 'columbia', 'ben', 'stop', 'landmark', 'iconic', 'idiosyncratic', 'quest', 'find', 'meaning', 'life']",7.0
The Young Offenders,peterfoott,"['peterfoott', 'adventure', 'comedy', 'crime', 'two', 'teenage', 'boy', 'cycle', '160km', 'stolen', 'bike', 'pursued', 'police', 'find', 'missing', 'bale', 'cocaine', 'worth', '7', 'million', 'euro', 'set', 'around', 'real', 'event', 'ireland', 'biggest', 'cocaine', 'seizure', '2007', '440', 'million', 'euro']",7.0
The Warlords,peterho-sunchan wai-manyip,"['peterhosunchan', 'waimanyip', 'action', 'adventure', 'drama', 'china', '1860s', 'army', 'slaughtered', 'general', 'qingyun', 'join', '2', 'bandit', 'leader', 'raid', 'rebel', 'blood', 'oath', 'form', 'qing', 'loyal', 'army', 'eye', 'rebel', 'held', 'suzhou', 'nanjing']",7.0
A Cop,jean-pierremelville,"['jeanpierremelville', 'crime', 'thriller', 'shaky', 'first', 'heist', 'group', 'thief', 'plan', 'even', 'elaborate', 'risky', 'second', 'heist']",7.0
3 Godfathers,johnford,"['johnford', 'drama', 'western', 'three', 'outlaw', 'run', 'risk', 'freedom', 'life', 'return', 'newborn', 'civilization']",7.0
Russian Dolls,cédricklapisch,"['cédricklapisch', 'comedy', 'drama', 'romance', 'five', 'year', 'summer', 'together', 'barcelona', 'xavier', 'william', 'wendy', 'martine', 'isabelle', 'reunite']",7.0
Jiang hu er nü,zhangkejia,"['zhangkejia', 'crime', 'drama', 'romance', 'story', 'violent', 'love', 'within', 'time', 'frame', 'spanning', '2001', '2017']",7.0
The Place,paologenovese,"['paologenovese', 'drama', 'mystery', 'thriller', 'fate', 'apparently', 'random', 'group', 'stranger', 'come', 'contact', 'mysterious', 'figure', 'believe', 'posse', 'power', 'grant', 'wish', 'return', 'must', 'carry', 'task', 'assigns']",7.0
Dhamaka,rammadhvani heavenveersinghhayer,"['rammadhvani', 'heavenveersinghhayer', 'action', 'crime', 'drama', 'reassigned', 'tv', 'radio', 'frustrated', 'anchor', 'see', 'danger', 'opportunity', 'receives', 'threatening', 'call', 'air']",7.0
The Lady,lucbesson,"['lucbesson', 'biography', 'drama', 'history', 'story', 'aung', 'san', 'suu', 'kyi', 'becomes', 'core', 'burma', 'democracy', 'movement', 'relationship', 'husband', 'writer', 'michael', 'aris']",7.0
They Call Me Jeeg Robot,gabrielemainetti,"['gabrielemainetti', 'action', 'comedy', 'drama', 'lonely', 'misanthropic', 'smalltime', 'crook', 'enzo', 'us', 'superpower', 'gained', 'falling', 'tiber', 'river', 'chase', 'crazy', 'gangster', 'called', 'gypsy']",7.0
Winter in Wartime,martinkoolhoven,"['martinkoolhoven', 'drama', 'history', 'war', 'germanoccupied', 'netherlands', 'teenage', 'boy', 'get', 'involved', 'dutch', 'resistance', 'coming', 'aid', 'wounded', 'raf', 'pilot']",7.0
Days of Glory,rachidbouchareb,"['rachidbouchareb', 'action', 'drama', 'war', 'wwii', 'four', 'north', 'african', 'men', 'enlist', 'french', 'army', 'liberate', 'country', 'german', 'oppression', 'fight', 'french', 'discrimination']",7.0
Project A 2,jackiechan,"['jackiechan', 'action', 'comedy', 'crime', 'dragon', 'transferred', 'police', 'head', 'sai', 'wan', 'district', 'contend', 'gangster', 'kingpin', 'antimanchu', 'revolutionary', 'runaway', 'pirate', 'manchu', 'loyalist', 'corrupt', 'police', 'superintendent']",7.0
Arif V 216,kivançbaruönü,"['kivançbaruönü', 'comedy', 'fantasy', 'music', '8', 'year', 'arifs', 'old', 'friend', '216', 'planet', 'gora', 'pay', 'visit', 'earthtogether', 'go', 'quest', 'theyll', 'visiting', '60']",7.0
Welcome,aneesbazmee,"['aneesbazmee', 'comedy', 'crime', 'drama', 'man', 'fall', 'love', 'beautiful', 'woman', 'later', 'discovers', 'brother', 'gangster']",7.0
Like Someone in Love,abbaskiarostami banafshehmodaressi,"['abbaskiarostami', 'banafshehmodaressi', 'drama', 'tokyo', 'young', 'sex', 'worker', 'develops', 'unexpected', 'connection', 'widower', 'period', 'two', 'day']",7.0
That's What I Am,michaelpavone,"['michaelpavone', 'comedy', 'drama', 'romance', '1965', '13', 'yo', 'paperboy', 'andys', 'paired', 'geek', 'project', 'popular', 'junior', 'high', 'teacher', 'class', 'andy', 'learns', 'grows']",7.0
Thirteen Conversations About One Thing,jillsprecher,"['jillsprecher', 'drama', 'new', 'york', 'city', 'life', 'lawyer', 'actuary', 'housecleaner', 'professor', 'people', 'around', 'intersect', 'ponder', 'order', 'happiness', 'face', 'life', 'cold', 'unpredictability']",7.0
Samaritan Girl,kimki-duk,"['kimkiduk', 'drama', 'jaeyoung', 'amateur', 'prostitute', 'sleep', 'men', 'best', 'friend', 'yeojin', 'manages', 'fixing', 'date', 'taking', 'care', 'money', 'making', 'sure', 'coast', 'clear', 'jaeyoung', 'see', 'full', 'summary', '»']",7.0
Vikrant Rona,anupbhandari,"['anupbhandari', 'action', 'crime', 'drama', 'almost', 'half', 'century', 'ago', 'remote', 'village', 'middle', 'tropical', 'rainforest', 'start', 'witnessing', 'series', 'unexplainable', 'event', 'attribute', 'supernatural']",7.0
The Closet,francisveber,"['francisveber', 'comedy', 'man', 'spread', 'rumor', 'fake', 'homosexuality', 'aid', 'neighbor', 'prevent', 'imminent', 'firing', 'work']",7.0
The Tiger and the Snow,robertobenigni,"['robertobenigni', 'comedy', 'drama', 'romance', 'lovestruck', 'italian', 'poet', 'stuck', 'iraq', 'onset', 'american', 'invasion']",7.0
Rustom,tinusureshdesai,"['tinusureshdesai', 'crime', 'drama', 'thriller', 'naval', 'officer', 'return', 'home', 'find', 'wife', 'affair', 'soon', 'surrender', 'murdering', 'lover', 'case', 'unfolds', 'start', 'reveal', 'hidden', 'intention']",7.0
The Legend Is Born: Ip Man,hermanyau,"['hermanyau', 'action', 'biography', 'drama', 'yip', 'man', 'resistance', 'invading', 'foreigner', 'along', 'romantic', 'relation', 'tutelage', 'three', 'wing', 'chun', 'master']",7.0
Drug War,johnnieto,"['johnnieto', 'action', 'crime', 'drama', 'drug', 'cartel', 'bos', 'arrested', 'raid', 'coerced', 'betraying', 'former', 'accomplice', 'part', 'undercover', 'operation']",7.0
Eyyvah Eyvah,hakanalgül,"['hakanalgül', 'comedy', 'clarinet', 'player', 'go', 'search', 'real', 'father', 'teaming', 'eccentric', 'nightclub', 'singer']",7.0
Italiensk for begyndere,lonescherfig,"['lonescherfig', 'comedy', 'drama', 'romance', 'several', 'lonely', 'heart', 'semiprovincial', 'suburb', 'town', 'denmark', 'use', 'beginner', 'course', 'italian', 'platform', 'meet', 'romance', 'life']",7.0
The African Doctor,julienrambaldi,"['julienrambaldi', 'biography', 'comedy', 'drama', 'story', 'seyolo', 'zantoko', 'freshly', 'graduated', 'doctor', 'congolese', 'descent', 'france', 'struggled', 'family', 'integrate', 'small', 'rural', 'village', 'ended', 'considered', 'one', 'respected', 'doctor', 'area']",7.0
Mumbai Diaries,kiranrao,"['kiranrao', 'drama', 'life', 'four', 'people', 'intersect', 'mumbai', 'washerman', 'want', 'become', 'actor', 'bankerturnedphotographer', 'painter', 'looking', 'inspiration', 'newlymarried', 'immigrant', 'journal', 'experience', 'home', 'video']",7.0
Dügün Dernek,selçukaydemir,"['selçukaydemir', 'comedy', 'group', 'people', 'eastern', 'turkish', 'village', 'enlisted', 'throw', 'big', 'brash', 'wedding', 'ten', 'day', 'notice']",7.0
Vakeel Saab,venusriram,"['venusriram', 'action', 'crime', 'drama', 'three', 'girl', 'find', 'accused', 'attempt', 'murder', 'escaping', 'molestation', 'hope', 'alcoholic', 'lawyer', 'agrees', 'take', 'case']",7.0
Arrambam,vishnuvardhan,"['vishnuvardhan', 'action', 'drama', 'mystery', 'mysterious', 'man', 'along', 'young', 'computer', 'hacker', 'try', 'unveil', 'major', 'government', 'conspiracy', 'resulted', 'several', 'bloody', 'death']",7.0
Çalgi Çengi,selçukaydemir,"['selçukaydemir', 'comedy', 'two', 'musician', 'witness', 'murder', 'get', 'entangled', 'bunch', 'street', 'thug', 'mafia']",7.0
Reptile,grantsinger,"['grantsinger', 'crime', 'drama', 'mystery', 'tom', 'nichols', 'hardened', 'new', 'england', 'detective', 'unflinching', 'pursuit', 'case', 'nothing', 'seems', 'begin', 'dismantle', 'illusion', 'life']",6.9
Love at First Sight,vanessacaswill,"['vanessacaswill', 'drama', 'romance', 'hadley', 'oliver', 'begin', 'fall', 'flight', 'new', 'york', 'london', 'probability', 'ever', 'finding', 'seems', 'impossible', 'love', 'london', 'may', 'way', 'defying', 'odds']",6.9
Hocus Pocus,kennyortega,"['kennyortega', 'comedy', 'family', 'fantasy', 'teenage', 'boy', 'named', 'max', 'little', 'sister', 'move', 'salem', 'struggle', 'fit', 'awakening', 'trio', 'diabolical', 'witch', 'executed', '17th', 'century']",6.9
Sisu,jalmarihelander,"['jalmarihelander', 'action', 'war', 'exsoldier', 'discovers', 'gold', 'lapland', 'wilderness', 'try', 'take', 'loot', 'city', 'nazi', 'soldier', 'led', 'brutal', 's', 'officer', 'battle']",6.9
Top Gun,tonyscott,"['tonyscott', 'action', 'drama', 'student', 'united', 'state', 'navy', 'elite', 'fighter', 'weapon', 'school', 'compete', 'best', 'class', 'one', 'daring', 'young', 'pilot', 'learns', 'thing', 'civilian', 'instructor', 'taught', 'classroom']",6.9
The Black Phone,scottderrickson,"['scottderrickson', 'horror', 'mystery', 'thriller', 'abducted', 'child', 'killer', 'locked', 'soundproof', 'basement', '13yearold', 'boy', 'start', 'receiving', 'call', 'disconnected', 'phone', 'killer', 'previous', 'victim']",6.9
Robin Hood: Prince of Thieves,kevinreynolds,"['kevinreynolds', 'action', 'adventure', 'drama', 'robin', 'hood', 'decides', 'fight', 'back', 'outlaw', 'faced', 'tyranny', 'sheriff', 'nottingham']",6.9
Ready or Not,mattbettinelli-olpin tylergillett,"['mattbettinelliolpin', 'tylergillett', 'action', 'comedy', 'horror', 'bride', 'wedding', 'night', 'take', 'sinister', 'turn', 'eccentric', 'new', 'inlaws', 'force', 'take', 'part', 'terrifying', 'game']",6.9
